spike_times,unit_ids
-0.973633025502748,12
-0.9694997500609506,6
-0.9592711976810299,7
-0.9547813298938106,12
-0.9424412399833557,9
-0.8818351723783437,8
-0.8047570122019555,5
-0.7192276375591442,5
-0.7181452252266001,8
-0.7134587478717156,6
-0.6589336489497415,3
-0.6490849874479213,9
-0.5817569637093811,12
-0.558469498626623,9
-0.5344019818675398,6
-0.5074823061811361,5
-0.5055796952974185,9
-0.4973629068948079,5
-0.4573553652924234,6
-0.45047111767626447,9
-0.4230961153736409,5
-0.40916673943098925,6
-0.38658480406421014,12
-0.35078969788393644,10
-0.2775478847384947,5
-0.20518869645835158,5
-0.18553151741106422,8
-0.14453941598899278,7
-0.13393611049959164,12
-0.11229581724170024,9
-0.10278424204667325,4
-0.06727151664598674,12
0.010123167692437374,4
0.018394103233259296,4
0.05070148683091502,6
0.08631982390115223,10
0.09060801954408904,7
0.09855413543392562,10
0.10298954095262924,2
0.1033634423372154,6
0.11275099330185423,12
0.11558039542723517,10
0.11841524024426274,9
0.1276948782502586,2
0.1411374948008597,7
0.14552601272838706,9
0.14759312947079772,10
0.15691276268453191,6
0.16269756128379953,9
0.1627716182705638,9
0.16967542817038384,9
0.170694929987536,6
0.19566832130200296,7
0.2029430857320642,4
0.3216161028349973,4
0.32325742818922754,4
0.3258688541628594,7
0.338985493372185,5
0.34640373982003037,7
0.35487908755944564,8
0.43164205499368635,6
0.5416645025241484,6
0.5468141438614125,12
0.564069145142613,8
0.5888977841391714,5
0.6338440103125553,5
0.6459129458824919,6
0.6816070805060357,8
0.7440361715855663,8
0.7492252292529424,7
0.7701954572038505,5
0.7970094687947469,7
0.825235353822853,8
0.8296390046753304,12
0.8563682966346287,5
0.8677032984759461,7
0.8779428414112722,6
0.9373863195899406,12
0.9469435415611314,7
0.9832317502336647,7
1.0062725171601754,7
1.024186116598562,2
1.0326006966023906,6
1.0444865201096087,6
1.0554022181725997,10
1.062709263136296,6
1.081270243220213,6
1.0974675787331722,4
1.2128581193191799,4
1.231700196104433,7
1.2457809516380005,6
1.2517198314284728,7
1.264611661187159,1
1.2701873017352876,7
1.274859802996413,6
1.31738726323789,7
1.3270035382161116,4
1.40193826291824,9
1.4124844543129924,9
1.452182667445323,6
1.4701420876077715,8
1.5012295032817167,8
1.5399871061972217,6
1.5528259214839937,8
1.5903723895374073,6
1.6069618607696972,8
1.613669478534528,8
1.6258020182601551,12
1.6437201185807124,9
1.6719602410244117,6
1.7022733430337138,5
1.7060189109347201,5
1.7129796823766446,7
1.7294447525101064,12
1.754944027054106,8
1.7822862273961422,10
1.7971083770541585,4
1.8566371251754508,5
1.9252968293558501,6
1.9272399541785057,5
1.9333096380873391,5
1.939757653415278,10
1.9517041589250692,6
1.973279157002351,9
1.9810102840013466,8
1.9859295922386007,10
1.9932736741478108,12
1.9994353465722612,12
2.0108376514802986,8
2.011353644767419,9
2.045446380341458,10
2.0693613008751655,7
2.090289770054408,1
2.0912866767861336,8
2.1111974823061512,9
2.129159415151495,12
2.1743664290049916,2
2.1957911347892964,7
2.228642805503463,12
2.2477309895011572,6
2.279933896945943,6
2.28096318959223,10
2.293591844264493,5
2.319313637590415,8
2.3253996981592677,4
2.359491151219755,5
2.386102637800774,7
2.389201678734163,8
2.41960006242779,6
2.4242220092469764,9
2.492625104290859,9
2.5015162946871996,5
2.511342398860938,5
2.545616789315935,7
2.5543540525114006,6
2.558404249735805,9
2.573437888123286,8
2.583656111850872,11
2.5843143119231002,10
2.60617463445088,12
2.611720746234352,6
2.6275580800840634,10
2.649632899047215,4
2.649963930777765,5
2.659984046034179,3
2.671700684405857,12
2.7024840839871094,5
2.7378969166957683,6
2.7464914051180243,4
2.7771469159274367,9
2.798295178966775,5
2.8093611554785136,5
2.8101133946791808,5
2.8172222002012157,3
2.849223410494178,4
2.867072318580104,5
2.8955232284962005,8
2.901158010490989,10
2.9053506419560637,7
2.905381976419264,8
2.906354385094736,9
2.9132405525564713,5
2.941464808776525,7
2.950061967050805,8
2.950607146937556,8
2.954051027258722,12
2.954865280663194,6
2.961190563823914,7
5.054761638822031,8
5.065708639428353,9
5.081759031948872,4
5.119762131819251,5
5.139272072663387,7
5.151674879732751,7
5.248489139814466,7
5.254640654763763,6
5.268063640822876,12
5.311722067795548,7
5.335197241645901,8
5.3990027038701305,8
5.40941165219124,12
5.471576188550158,6
5.513989489159811,2
5.5188380571260724,8
5.533461091976322,7
5.590294942514808,12
5.5912754357449295,8
5.593592453554049,5
5.5956387406078445,6
5.620072755928513,7
5.6241489078491345,12
5.627900389490907,4
5.671892743598728,10
5.68150272222393,6
5.760227859889687,6
5.775527616695011,9
5.783653012741143,2
5.7885972112245305,7
5.794025189270296,7
5.799410398909043,4
5.8698963620621285,8
5.890527280739895,5
5.893892583050958,7
5.920841882617372,8
6.026003847021472,11
6.026188913176667,8
6.037542117763488,12
6.057565352626678,1
6.073366405781195,4
6.081737232532958,3
6.107270010582494,1
6.121389952905171,11
6.1244159172437085,11
6.132992534733555,6
6.1383303046569555,1
6.1529406080278815,12
6.160467491323285,5
6.171017061708936,11
6.173840576174848,5
6.2035649452408075,5
6.2212634739104145,7
6.224077804336105,5
6.248594446971089,6
6.254977324663965,7
6.2551606055911275,5
6.268030456901282,1
6.278712148145648,12
6.279544753252579,6
6.281714040759599,8
6.299834854697547,7
6.305718278368664,5
6.321362746519111,5
6.337870126144329,3
6.343358571696607,12
6.346747190589509,5
6.352773973012447,8
6.356071933739503,8
6.3624661323313205,6
6.373134048102612,5
6.3845780376173416,3
6.449209645879964,8
6.458502790465283,7
6.474453583471989,5
6.491915456769016,5
6.5035981178139055,7
6.515775370866405,12
6.5164887765979165,2
6.537354718769892,12
6.541489346287108,9
6.557180678063917,3
6.567551811597449,5
6.570190337387694,5
6.5862954605220265,11
6.666998343382288,8
6.684163497431815,7
6.691391987007838,7
6.692691988731923,8
6.693906403792456,8
6.7121934517956925,5
6.724787798233266,8
6.72616459279727,5
6.737827279139545,4
6.740944205582764,4
6.746618632559506,9
6.7945745811207345,7
6.7957111980914835,5
6.796337387181887,8
6.8069657324247945,1
6.817468342196193,9
6.820793653979323,5
6.837850899009096,8
6.863319092459359,5
6.904435881779614,8
6.904879032265387,8
6.918271512476522,2
6.925069432266296,4
6.969045970382043,4
6.984232586159076,2
6.996735545478959,8
6.996884397858114,5
7.049022779140509,5
7.051380364605372,12
7.074213083637096,5
7.0747912058758455,8
7.083268429321734,12
7.085448886695192,7
7.139779369742633,7
7.141556609337824,5
7.148946226359824,6
7.161176700556087,8
7.173682236041758,5
7.211549638713774,5
7.236509543060592,4
7.26452857583906,8
7.2669564396522945,12
7.282295265770594,7
7.287999086478031,9
7.291834482663202,5
7.327074744033421,8
7.3878968889342005,7
7.440073073092149,7
7.444505136786132,7
7.461734950407289,6
7.4750024962194965,8
7.482241298580118,6
7.49087894836866,5
7.494941876267513,4
7.524917371481381,7
7.594590731559107,7
7.642514609344026,7
7.661238815575459,6
7.6698604735985985,12
7.683657553516544,6
7.692904583469036,7
7.723571242027035,9
7.75330720531669,1
7.753531273523499,7
7.79267163704224,11
7.79353084925285,5
7.8296918021362,8
7.839711232825521,8
7.853175250322989,2
7.8590582884956515,6
7.876680913642076,6
7.892230924267265,9
7.930053821333026,6
7.9389408665507375,5
7.964757233817213,5
7.968804361407104,12
7.97303049758596,5
8.018110183820841,7
8.067076477388428,8
8.107172011339776,4
8.114836824739204,5
8.13637147558677,1
8.152539042914261,7
8.154362715274202,5
8.178544662054334,10
8.209905593095586,8
8.21296416150891,1
8.240145618778193,2
8.24240973241508,5
8.24247050363473,4
8.288630553240257,5
8.301377874164142,6
8.323679236404244,5
8.376944429424908,6
8.392445107422635,6
8.425436438616417,5
8.43913490857022,6
8.447412366823455,4
8.462679785669607,6
8.481140101854818,5
8.507610378684454,5
8.532617266455023,4
8.565133183589209,7
8.576288360166814,7
8.581238221422613,5
8.595385017320044,8
8.610620042441633,5
8.633400854316726,2
8.696650823876892,7
8.707238634313399,7
8.715972228847397,9
8.749960470399177,8
8.816599439471577,6
8.872123908944152,7
8.877200540813108,6
8.898054289440713,8
8.914298806560499,12
8.922499381177296,7
8.932118282483613,7
11.006385871716834,7
11.046965966775055,2
11.082381045615843,8
11.128869867473446,7
11.1510578917809,8
11.160759896048308,7
11.176528032005509,6
